Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\22594.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	rxn488_4
Sample Number	74
Sample Position	RC2
Sample ID	22594
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	3:43:26 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	ed393dd4-4bf1-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-5.98026
Signal Max.	126.312040
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
2.796833	0.10	2.537510	
2.798500	0.10	2.552530	
2.800167	0.10	2.566740	
2.801833	0.10	2.577790	
2.803500	0.10	2.585330	
2.805167	0.10	2.590230	
2.806833	0.10	2.593370	
2.808500	0.10	2.595570	
2.810167	0.10	2.597980	
2.811833	0.10	2.602170	
2.813500	0.10	2.609480	
2.815167	0.10	2.619480	
2.816833	0.10	2.630130	
2.818500	0.10	2.639870	
2.820167	0.10	2.648400	
2.821833	0.10	2.655390	
2.823500	0.10	2.659680	
2.825167	0.10	2.659730	
2.826833	0.10	2.655420	
2.828500	0.10	2.649330	
2.830167	0.10	2.645610	
2.831833	0.10	2.647080	
2.833500	0.10	2.653630	
2.835167	0.10	2.662890	
2.836833	0.10	2.672640	
2.838500	0.10	2.682230	
2.840167	0.10	2.692110	
2.841833	0.10	2.702490	
2.843500	0.10	2.712660	
2.845167	0.10	2.721150	
2.846833	0.10	2.726850	
2.848500	0.10	2.730910	
2.850167	0.10	2.736650	
2.851833	0.10	2.747460	
2.853500	0.10	2.764540	
2.855167	0.10	2.786830	
2.856833	0.10	2.812780	
2.858500	0.10	2.841740	
2.860167	0.10	2.873600	
2.861833	0.10	2.907260	
2.863500	0.10	2.940270	
2.865167	0.10	2.970730	
2.866833	0.10	2.998440	
2.868500	0.10	3.023620	
2.870167	0.10	3.045570	
2.871833	0.10	3.063450	
2.873500	0.10	3.077080	
2.875167	0.10	3.086210	
2.876833	0.10	3.089720	
2.878500	0.10	3.086060	
2.880167	0.10	3.074440	
2.881833	0.10	3.055280	
2.883500	0.10	3.029480	
2.885167	0.10	2.999290	
2.886833	0.10	2.970030	
2.888500	0.10	2.948660	
2.890167	0.10	2.939780	
2.891833	0.10	2.943360	
2.893500	0.10	2.955330	
2.895167	0.10	2.970050	
2.896833	0.10	2.982720	
2.898500	0.10	2.990140	
2.900167	0.10	2.990370	
2.901833	0.10	2.983070	
2.903500	0.10	2.970090	
2.905167	0.10	2.955390	
2.906833	0.10	2.943860	
2.908500	0.10	2.939090	
2.910167	0.10	2.941500	
2.911833	0.10	2.948800	
2.913500	0.10	2.957630	
2.915167	0.10	2.965010	
2.916833	0.10	2.969580	
2.918500	0.10	2.972210	
2.920167	0.10	2.974600	
2.921833	0.10	2.977670	
2.923500	0.10	2.981930	
2.925167	0.10	2.987850	
2.926833	0.10	2.994920	
2.928500	0.10	3.001060	
2.930167	0.10	3.004160	
2.931833	0.10	3.003600	
2.933500	0.10	2.999960	
2.935167	0.10	2.994860	
2.936833	0.10	2.991070	
2.938500	0.10	2.990800	
2.940167	0.10	2.993520	
2.941833	0.10	2.996130	
2.943500	0.10	2.995780	
2.945167	0.10	2.991950	
2.946833	0.10	2.986280	
2.948500	0.10	2.981060	
2.950167	0.10	2.978360	
2.951833	0.10	2.979370	
2.953500	0.10	2.984220	
2.955167	0.10	2.992630	
2.956833	0.10	3.004480	
2.958500	0.10	3.019650	
2.960167	0.10	3.036780	
2.961833	0.10	3.052840	
2.963500	0.10	3.064760	
2.965167	0.10	3.071240	
2.966833	0.10	3.072780	
2.968500	0.10	3.070320	
2.970167	0.10	3.064260	
2.971833	0.10	3.055460	
2.973500	0.10	3.046190	
2.975167	0.10	3.038970	
2.976833	0.10	3.034300	
2.978500	0.10	3.030500	
2.980167	0.10	3.025530	
2.981833	0.10	3.018860	
2.983500	0.10	3.011240	
2.985167	0.10	3.003390	
2.986833	0.10	2.995400	
2.988500	0.10	2.987460	
2.990167	0.10	2.980800	
2.991833	0.10	2.977440	
2.993500	0.10	2.978860	
2.995167	0.10	2.984640	
2.996833	0.10	2.993860	
2.998500	0.10	3.008850	
3.000167	0.10	3.036810	
