Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\31333.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	rxn594_4
Sample Number	73
Sample Position	RC1
Sample ID	31333
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	3:38:28 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	398da02f-4bf1-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-7.49851
Signal Max.	275.584240
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
2.791833	0.10	2.497190	
2.793500	0.10	2.504650	
2.795167	0.10	2.515660	
2.796833	0.10	2.529020	
2.798500	0.10	2.544240	
2.800167	0.10	2.560560	
2.801833	0.10	2.576050	
2.803500	0.10	2.588360	
2.805167	0.10	2.595770	
2.806833	0.10	2.597750	
2.808500	0.10	2.595910	
2.810167	0.10	2.594300	
2.811833	0.10	2.597180	
2.813500	0.10	2.605580	
2.815167	0.10	2.616900	
2.816833	0.10	2.627580	
2.818500	0.10	2.635430	
2.820167	0.10	2.640020	
2.821833	0.10	2.641820	
2.823500	0.10	2.641220	
2.825167	0.10	2.638710	
2.826833	0.10	2.635620	
2.828500	0.10	2.633540	
2.830167	0.10	2.633640	
2.831833	0.10	2.636550	
2.833500	0.10	2.642050	
2.835167	0.10	2.649290	
2.836833	0.10	2.657740	
2.838500	0.10	2.667520	
2.840167	0.10	2.678500	
2.841833	0.10	2.689440	
2.843500	0.10	2.698110	
2.845167	0.10	2.702680	
2.846833	0.10	2.704200	
2.848500	0.10	2.707330	
2.850167	0.10	2.716730	
2.851833	0.10	2.733150	
2.853500	0.10	2.753510	
2.855167	0.10	2.773550	
2.856833	0.10	2.790320	
2.858500	0.10	2.803470	
2.860167	0.10	2.815230	
2.861833	0.10	2.828660	
2.863500	0.10	2.845370	
2.865167	0.10	2.864620	
2.866833	0.10	2.884050	
2.868500	0.10	2.900930	
2.870167	0.10	2.913340	
2.871833	0.10	2.921110	
2.873500	0.10	2.925440	
2.875167	0.10	2.927510	
2.876833	0.10	2.927720	
2.878500	0.10	2.926310	
2.880167	0.10	2.923810	
2.881833	0.10	2.920410	
2.883500	0.10	2.915750	
2.885167	0.10	2.910640	
2.886833	0.10	2.908030	
2.888500	0.10	2.910880	
2.890167	0.10	2.919520	
2.891833	0.10	2.931290	
2.893500	0.10	2.942490	
2.895167	0.10	2.950620	
2.896833	0.10	2.955100	
2.898500	0.10	2.956400	
2.900167	0.10	2.954980	
2.901833	0.10	2.951120	
2.903500	0.10	2.945510	
2.905167	0.10	2.939020	
2.906833	0.10	2.932750	
2.908500	0.10	2.928540	
2.910167	0.10	2.928360	
2.911833	0.10	2.932820	
2.913500	0.10	2.940380	
2.915167	0.10	2.948080	
2.916833	0.10	2.953380	
2.918500	0.10	2.955800	
2.920167	0.10	2.956880	
2.921833	0.10	2.958750	
2.923500	0.10	2.962810	
2.925167	0.10	2.969440	
2.926833	0.10	2.978080	
2.928500	0.10	2.987370	
2.930167	0.10	2.995100	
2.931833	0.10	2.998970	
2.933500	0.10	2.998140	
2.935167	0.10	2.994000	
2.936833	0.10	2.988720	
2.938500	0.10	2.983610	
2.940167	0.10	2.978550	
2.941833	0.10	2.972850	
2.943500	0.10	2.966820	
2.945167	0.10	2.962240	
2.946833	0.10	2.960760	
2.948500	0.10	2.962200	
2.950167	0.10	2.964810	
2.951833	0.10	2.967230	
2.953500	0.10	2.969620	
2.955167	0.10	2.973350	
2.956833	0.10	2.978960	
2.958500	0.10	2.985060	
2.960167	0.10	2.989970	
2.961833	0.10	2.993900	
2.963500	0.10	2.998850	
2.965167	0.10	3.006660	
2.966833	0.10	3.017270	
2.968500	0.10	3.028000	
2.970167	0.10	3.034950	
2.971833	0.10	3.035150	
2.973500	0.10	3.027730	
2.975167	0.10	3.014350	
2.976833	0.10	2.998450	
2.978500	0.10	2.983130	
2.980167	0.10	2.969970	
2.981833	0.10	2.960140	
2.983500	0.10	2.955110	
2.985167	0.10	2.955200	
2.986833	0.10	2.958230	
2.988500	0.10	2.960940	
2.990167	0.10	2.961420	
2.991833	0.10	2.959710	
2.993500	0.10	2.957160	
2.995167	0.10	2.955680	
2.996833	0.10	2.957780	
2.998500	0.10	2.968400	
3.000167	0.10	2.995460	
