Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\4551.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	dbco488_4
Sample Number	76
Sample Position	RC4
Sample ID	4551
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	3:53:21 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	4fcdbb1e-4bf3-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-5.53788
Signal Max.	73.177160
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
2.815000	0.10	2.695890	
2.816667	0.10	2.703040	
2.818333	0.10	2.706810	
2.820000	0.10	2.708670	
2.821667	0.10	2.710390	
2.823333	0.10	2.713070	
2.825000	0.10	2.716840	
2.826667	0.10	2.721050	
2.828333	0.10	2.724470	
2.830000	0.10	2.726380	
2.831667	0.10	2.727750	
2.833333	0.10	2.730730	
2.835000	0.10	2.736930	
2.836667	0.10	2.746140	
2.838333	0.10	2.756410	
2.840000	0.10	2.765050	
2.841667	0.10	2.770060	
2.843333	0.10	2.771620	
2.845000	0.10	2.772040	
2.846667	0.10	2.774240	
2.848333	0.10	2.780320	
2.850000	0.10	2.791220	
2.851667	0.10	2.806970	
2.853333	0.10	2.826850	
2.855000	0.10	2.850190	
2.856667	0.10	2.877520	
2.858333	0.10	2.909700	
2.860000	0.10	2.946280	
2.861667	0.10	2.985170	
2.863333	0.10	3.023390	
2.865000	0.10	3.058520	
2.866667	0.10	3.090180	
2.868333	0.10	3.119780	
2.870000	0.10	3.148390	
2.871667	0.10	3.175160	
2.873333	0.10	3.197490	
2.875000	0.10	3.212030	
2.876667	0.10	3.216190	
2.878333	0.10	3.209480	
2.880000	0.10	3.193230	
2.881667	0.10	3.168600	
2.883333	0.10	3.136380	
2.885000	0.10	3.099420	
2.886667	0.10	3.064000	
2.888333	0.10	3.037030	
2.890000	0.10	3.021760	
2.891667	0.10	3.016670	
2.893333	0.10	3.017820	
2.895000	0.10	3.021720	
2.896667	0.10	3.026470	
2.898333	0.10	3.030770	
2.900000	0.10	3.033140	
2.901667	0.10	3.032380	
2.903333	0.10	3.028520	
2.905000	0.10	3.022800	
2.906667	0.10	3.016980	
2.908333	0.10	3.012840	
2.910000	0.10	3.011710	
2.911667	0.10	3.013530	
2.913333	0.10	3.016560	
2.915000	0.10	3.019090	
2.916667	0.10	3.021020	
2.918333	0.10	3.023640	
2.920000	0.10	3.028690	
2.921667	0.10	3.037190	
2.923333	0.10	3.048230	
2.925000	0.10	3.059210	
2.926667	0.10	3.067590	
2.928333	0.10	3.072430	
2.930000	0.10	3.074590	
2.931667	0.10	3.075720	
2.933333	0.10	3.076450	
2.935000	0.10	3.075850	
2.936667	0.10	3.072870	
2.938333	0.10	3.068190	
2.940000	0.10	3.063570	
2.941667	0.10	3.059920	
2.943333	0.10	3.056830	
2.945000	0.10	3.053940	
2.946667	0.10	3.051870	
2.948333	0.10	3.051860	
2.950000	0.10	3.054680	
2.951667	0.10	3.060120	
2.953333	0.10	3.067480	
2.955000	0.10	3.076260	
2.956667	0.10	3.086560	
2.958333	0.10	3.098510	
2.960000	0.10	3.111270	
2.961667	0.10	3.122910	
2.963333	0.10	3.131700	
2.965000	0.10	3.137040	
2.966667	0.10	3.139670	
2.968333	0.10	3.141790	
2.970000	0.10	3.145730	
2.971667	0.10	3.151900	
2.973333	0.10	3.158350	
2.975000	0.10	3.162190	
2.976667	0.10	3.161240	
2.978333	0.10	3.155140	
2.980000	0.10	3.145480	
2.981667	0.10	3.134690	
2.983333	0.10	3.125260	
2.985000	0.10	3.118670	
2.986667	0.10	3.114450	
2.988333	0.10	3.110480	
2.990000	0.10	3.104830	
2.991667	0.10	3.097390	
2.993333	0.10	3.089750	
2.995000	0.10	3.084260	
2.996667	0.10	3.084000	
2.998333	0.10	3.093380	
3.000000	0.10	3.118270	
