Filepath	C:\Chromel\data\Data\2023\2023 W36.SEQ\UV_VIS_3.CHL\1379.acd
Channel	UV_VIS_3

Sample Information:
Datasource	INDIA_local
Sequence	Data\2023\2023 W36.SEQ
Sample	peg_azidotetrazine_3
Sample Number	79
Sample Position	RC5
Sample ID	1379
Comment	JL0001_68h_1
QNT method	Method default
PGM file	5-100% positive extended MS-range 500-2000
Type	unknown
Status	finished
Date	9/5/2023
Time	4:08:10 PM
Injection Volume (µl)	12.00
Dilution Factor	1.000000
Amount	10.000000
Weight	10.000000

Raw Data Header Information:
Time Min. (min)	0.000
Time Max. (min)	3.000
Raw-Time Min. (min)	0.000
Raw-Time Max. (min)	3.000
Data Points	1801
Detector	DAD3000.dll
Preferred Read Mode	Unknown
Write Mode	Unknown
Data System	Chromeleon
Version High	06
Version Low	80
Build No.	3984
File Format Version	11
Generation Type	8
File ID	239054205
File Status	16
GUID	63babf47-4bf5-11ee-9d37-bcee7b8beccc
Signal Factor	0.000010
Signal Dimension	mAU
Signal Unit	Absorbance
Signal Min.	-9.14438
Signal Max.	82.176780
Channel Name	UV_VIS_3
Driver Name	DAD-3000(RS) Detector
Min. Step	10
Max. Step	10
Average Step	10

Signal Parameter Information:
Signal Info	WVL:280 nm
Wavelength	280.0 nm
Bandwidth	4 nm
RefWavelength	0.0 nm
RefBandwidth	1 nm
	 

















Raw Data:
Time(min)	Step(sec)	Value(mAU)
2.781667	0.10	2.465440	
2.783333	0.10	2.477390	
2.785000	0.10	2.488710	
2.786667	0.10	2.496540	
2.788333	0.10	2.499460	
2.790000	0.10	2.497960	
2.791667	0.10	2.493670	
2.793333	0.10	2.488980	
2.795000	0.10	2.486530	
2.796667	0.10	2.488350	
2.798333	0.10	2.495170	
2.800000	0.10	2.506290	
2.801667	0.10	2.519710	
2.803333	0.10	2.533760	
2.805000	0.10	2.548200	
2.806667	0.10	2.563350	
2.808333	0.10	2.578970	
2.810000	0.10	2.594230	
2.811667	0.10	2.608000	
2.813333	0.10	2.618900	
2.815000	0.10	2.625860	
2.816667	0.10	2.629020	
2.818333	0.10	2.629730	
2.820000	0.10	2.629810	
2.821667	0.10	2.630970	
2.823333	0.10	2.634190	
2.825000	0.10	2.639240	
2.826667	0.10	2.645250	
2.828333	0.10	2.651410	
2.830000	0.10	2.656990	
2.831667	0.10	2.661650	
2.833333	0.10	2.665780	
2.835000	0.10	2.670060	
2.836667	0.10	2.674740	
2.838333	0.10	2.679680	
2.840000	0.10	2.684690	
2.841667	0.10	2.689550	
2.843333	0.10	2.693970	
2.845000	0.10	2.697950	
2.846667	0.10	2.702080	
2.848333	0.10	2.707460	
2.850000	0.10	2.715750	
2.851667	0.10	2.728740	
2.853333	0.10	2.747550	
2.855000	0.10	2.772000	
2.856667	0.10	2.800680	
2.858333	0.10	2.832260	
2.860000	0.10	2.866460	
2.861667	0.10	2.902820	
2.863333	0.10	2.939260	
2.865000	0.10	2.972570	
2.866667	0.10	3.000320	
2.868333	0.10	3.021720	
2.870000	0.10	3.037160	
2.871667	0.10	3.047490	
2.873333	0.10	3.053540	
2.875000	0.10	3.055990	
2.876667	0.10	3.055380	
2.878333	0.10	3.051450	
2.880000	0.10	3.042950	
2.881667	0.10	3.028670	
2.883333	0.10	3.008690	
2.885000	0.10	2.985460	
2.886667	0.10	2.963770	
2.888333	0.10	2.948300	
2.890000	0.10	2.940890	
2.891667	0.10	2.940130	
2.893333	0.10	2.942890	
2.895000	0.10	2.946160	
2.896667	0.10	2.948290	
2.898333	0.10	2.948920	
2.900000	0.10	2.948230	
2.901667	0.10	2.946400	
2.903333	0.10	2.943590	
2.905000	0.10	2.940020	
2.906667	0.10	2.936350	
2.908333	0.10	2.933970	
2.910000	0.10	2.934430	
2.911667	0.10	2.938340	
2.913333	0.10	2.945120	
2.915000	0.10	2.953560	
2.916667	0.10	2.962240	
2.918333	0.10	2.970010	
2.920000	0.10	2.976240	
2.921667	0.10	2.980860	
2.923333	0.10	2.984430	
2.925000	0.10	2.987540	
2.926667	0.10	2.990130	
2.928333	0.10	2.991840	
2.930000	0.10	2.992400	
2.931667	0.10	2.991350	
2.933333	0.10	2.988750	
2.935000	0.10	2.985880	
2.936667	0.10	2.984290	
2.938333	0.10	2.984380	
2.940000	0.10	2.985420	
2.941667	0.10	2.986630	
2.943333	0.10	2.988170	
2.945000	0.10	2.990780	
2.946667	0.10	2.994950	
2.948333	0.10	3.000400	
2.950000	0.10	3.005950	
2.951667	0.10	3.010370	
2.953333	0.10	3.013540	
2.955000	0.10	3.016350	
2.956667	0.10	3.019470	
2.958333	0.10	3.023100	
2.960000	0.10	3.027390	
2.961667	0.10	3.032310	
2.963333	0.10	3.037100	
2.965000	0.10	3.040840	
2.966667	0.10	3.043850	
2.968333	0.10	3.047300	
2.970000	0.10	3.051160	
2.971667	0.10	3.053490	
2.973333	0.10	3.052370	
2.975000	0.10	3.047910	
2.976667	0.10	3.041610	
2.978333	0.10	3.034500	
2.980000	0.10	3.026400	
2.981667	0.10	3.016980	
2.983333	0.10	3.006990	
2.985000	0.10	2.998150	
2.986667	0.10	2.991500	
2.988333	0.10	2.986830	
2.990000	0.10	2.983640	
2.991667	0.10	2.981320	
2.993333	0.10	2.979290	
2.995000	0.10	2.977920	
2.996667	0.10	2.979900	
2.998333	0.10	2.990520	
3.000000	0.10	3.016420	
